LogID,UserID,FeatureAccessed,MinuteSpent,LogDate
LOG_user_0012_102,user_0012,Export Reports,47,2025-08-12
LOG_user_0012_103,user_0012,User Management,35,2025-03-29
LOG_user_0012_105,user_0012,User Management,9,2025-07-04
LOG_user_0012_107,user_0012,User Management,33,2025-12-24
LOG_user_0012_108,user_0012,Export Reports,57,2025-11-20
LOG_user_0012_109,user_0012,API Integrations,12,2025-06-08
LOG_user_0012_111,user_0012,User Management,42,2025-07-13
LOG_user_0012_112,user_0012,API Integrations,11,2025-10-04
LOG_user_0012_113,user_0012,API Integrations,31,2025-07-09
LOG_user_0012_114,user_0012,Dashboard,32,2025-12-26
LOG_user_0012_115,user_0012,Dashboard,21,2025-11-04
LOG_user_0012_116,user_0012,Export Reports,22,2025-05-23
LOG_user_0012_117,user_0012,Dashboard,45,2025-07-08
LOG_user_0012_118,user_0012,API Integrations,54,2025-10-06
LOG_user_0012_119,user_0012,Dashboard,49,2025-10-14
LOG_user_0013_0,user_0013,Dashboard,51,2025-08-06
LOG_user_0013_1,user_0013,User Management,22,2025-12-09
LOG_user_0013_2,user_0013,Dashboard,43,2025-11-13
LOG_user_0013_3,user_0013,Export Reports,13,2025-09-20
LOG_user_0013_5,user_0013,User Management,17,2025-06-06
LOG_user_0013_6,user_0013,User Management,55,2025-07-23
LOG_user_0013_7,user_0013,Export Reports,19,2025-10-14
LOG_user_0013_8,user_0013,User Management,35,2025-10-12
LOG_user_0013_9,user_0013,User Management,56,2025-12-03
LOG_user_0013_11,user_0013,User Management,40,2025-11-05
LOG_user_0013_12,user_0013,API Integrations,12,2025-07-15
LOG_user_0013_13,user_0013,Export Reports,4,2025-11-03
LOG_user_0013_14,user_0013,API Integrations,16,2025-08-24
LOG_user_0013_15,user_0013,User Management,31,2025-10-10
LOG_user_0013_16,user_0013,Dashboard,25,2025-08-29
LOG_user_0013_18,user_0013,Export Reports,24,2025-06-15
LOG_user_0013_19,user_0013,Export Reports,9,2025-08-05
LOG_user_0013_21,user_0013,API Integrations,3,2025-04-19
LOG_user_0013_22,user_0013,Dashboard,3,2025-09-08
LOG_user_0013_24,user_0013,API Integrations,35,2025-07-31
LOG_user_0013_25,user_0013,Dashboard,44,2025-07-23
LOG_user_0013_27,user_0013,Export Reports,23,2025-10-01
LOG_user_0013_28,user_0013,API Integrations,4,2025-08-27
LOG_user_0013_29,user_0013,User Management,55,2025-07-05
LOG_user_0013_30,user_0013,Export Reports,25,2025-08-16
LOG_user_0013_31,user_0013,Export Reports,3,2025-06-14
LOG_user_0013_32,user_0013,Dashboard,20,2025-09-05
LOG_user_0013_33,user_0013,Export Reports,21,2025-08-03
LOG_user_0013_35,user_0013,API Integrations,58,2025-12-18
LOG_user_0013_36,user_0013,Export Reports,52,2025-12-15
LOG_user_0013_38,user_0013,Dashboard,24,2025-05-04
LOG_user_0013_39,user_0013,Dashboard,43,2025-06-18
LOG_user_0013_40,user_0013,User Management,47,2025-07-30
LOG_user_0013_41,user_0013,Export Reports,21,2025-07-09
LOG_user_0014_10,user_0014,Export Reports,45,2025-12-30
LOG_user_0014_22,user_0014,Dashboard,40,2025-12-27
LOG_user_0015_3,user_0015,User Management,6,2025-11-10
LOG_user_0015_4,user_0015,Export Reports,58,2025-12-14
LOG_user_0015_7,user_0015,API Integrations,5,2025-06-26
LOG_user_0015_8,user_0015,Export Reports,6,2025-06-20
LOG_user_0015_9,user_0015,User Management,50,2025-07-29
LOG_user_0015_10,user_0015,User Management,17,2025-10-24
LOG_user_0015_12,user_0015,Export Reports,13,2025-06-14
LOG_user_0015_13,user_0015,API Integrations,15,2025-07-14
LOG_user_0015_14,user_0015,API Integrations,43,2025-06-19
LOG_user_0015_17,user_0015,API Integrations,32,2025-09-08
LOG_user_0015_18,user_0015,User Management,44,2025-09-30
LOG_user_0015_21,user_0015,API Integrations,43,2025-10-23
LOG_user_0015_22,user_0015,Dashboard,35,2025-07-20
LOG_user_0015_24,user_0015,Dashboard,6,2025-11-11
LOG_user_0015_26,user_0015,Export Reports,37,2025-10-06
LOG_user_0015_30,user_0015,User Management,28,2025-12-04
LOG_user_0015_31,user_0015,User Management,45,2025-12-07
LOG_user_0015_36,user_0015,API Integrations,3,2025-12-11
LOG_user_0015_38,user_0015,User Management,15,2025-10-14
LOG_user_0015_39,user_0015,API Integrations,9,2025-11-18
LOG_user_0015_40,user_0015,Export Reports,8,2025-07-15
LOG_user_0015_41,user_0015,User Management,44,2025-08-10
LOG_user_0015_42,user_0015,Export Reports,57,2025-09-11
LOG_user_0015_45,user_0015,Export Reports,5,2025-10-24
LOG_user_0015_47,user_0015,Export Reports,43,2025-07-30
LOG_user_0015_48,user_0015,API Integrations,5,2025-11-20
LOG_user_0015_50,user_0015,Dashboard,46,2025-09-30
LOG_user_0015_51,user_0015,User Management,29,2025-09-16
LOG_user_0015_52,user_0015,User Management,42,2025-06-06
LOG_user_0015_53,user_0015,API Integrations,40,2025-10-24
LOG_user_0015_54,user_0015,Dashboard,37,2025-09-04
LOG_user_0015_55,user_0015,User Management,6,2025-12-19
LOG_user_0015_56,user_0015,User Management,59,2025-09-20
LOG_user_0015_58,user_0015,API Integrations,43,2025-09-14
LOG_user_0015_59,user_0015,User Management,4,2025-09-04
LOG_user_0015_62,user_0015,User Management,6,2025-12-31
LOG_user_0015_64,user_0015,Dashboard,20,2025-06-22
LOG_user_0015_65,user_0015,User Management,55,2025-10-28
LOG_user_0016_0,user_0016,API Integrations,5,2025-09-12
LOG_user_0016_1,user_0016,User Management,23,2025-06-26
LOG_user_0016_2,user_0016,Dashboard,28,2025-06-09
LOG_user_0016_5,user_0016,Export Reports,14,2025-06-04
LOG_user_0016_7,user_0016,API Integrations,41,2025-08-12
LOG_user_0016_8,user_0016,Export Reports,35,2025-06-04
LOG_user_0016_9,user_0016,User Management,34,2025-09-03
LOG_user_0016_11,user_0016,API Integrations,11,2025-08-17
LOG_user_0016_12,user_0016,Dashboard,22,2025-08-03
LOG_user_0016_13,user_0016,API Integrations,55,2025-10-30
LOG_user_0016_14,user_0016,User Management,2,2025-12-05
LOG_user_0016_16,user_0016,Export Reports,18,2025-09-08
LOG_user_0016_17,user_0016,API Integrations,11,2025-07-03
LOG_user_0016_21,user_0016,API Integrations,53,2025-05-28
LOG_user_0016_22,user_0016,Export Reports,16,2025-11-13
LOG_user_0016_27,user_0016,User Management,13,2025-07-25
LOG_user_0016_29,user_0016,Export Reports,59,2025-09-17
LOG_user_0016_31,user_0016,API Integrations,8,2025-07-28
LOG_user_0016_33,user_0016,API Integrations,55,2025-11-17
LOG_user_0016_34,user_0016,User Management,12,2025-07-12
LOG_user_0016_35,user_0016,Export Reports,43,2025-09-28
LOG_user_0016_36,user_0016,API Integrations,17,2025-05-27
LOG_user_0016_38,user_0016,Dashboard,26,2025-05-18
LOG_user_0016_39,user_0016,User Management,28,2025-12-04
LOG_user_0016_40,user_0016,Dashboard,47,2025-09-05
LOG_user_0016_41,user_0016,Dashboard,30,2025-07-25
LOG_user_0016_42,user_0016,User Management,14,2025-10-08
LOG_user_0016_43,user_0016,Dashboard,52,2025-07-20
LOG_user_0016_44,user_0016,Dashboard,37,2025-09-11
LOG_user_0016_46,user_0016,API Integrations,36,2025-11-21
LOG_user_0016_48,user_0016,Dashboard,37,2025-08-24
LOG_user_0016_49,user_0016,API Integrations,52,2025-06-06
LOG_user_0016_51,user_0016,Dashboard,6,2025-10-05
LOG_user_0016_53,user_0016,Export Reports,22,2025-10-21
LOG_user_0016_54,user_0016,User Management,18,2025-12-20
LOG_user_0016_56,user_0016,Dashboard,19,2025-06-09
LOG_user_0016_57,user_0016,Dashboard,43,2025-06-13
LOG_user_0016_59,user_0016,User Management,22,2025-12-17
LOG_user_0016_60,user_0016,User Management,47,2025-11-06
LOG_user_0016_62,user_0016,API Integrations,19,2025-12-27
LOG_user_0016_63,user_0016,Export Reports,52,2025-06-17
LOG_user_0016_66,user_0016,Dashboard,32,2025-10-05
LOG_user_0016_67,user_0016,Export Reports,5,2025-06-29
LOG_user_0016_69,user_0016,API Integrations,37,2025-09-13
LOG_user_0016_74,user_0016,Export Reports,9,2025-07-26
LOG_user_0016_75,user_0016,API Integrations,7,2025-08-24
LOG_user_0016_76,user_0016,API Integrations,42,2025-07-17
LOG_user_0016_77,user_0016,User Management,35,2025-10-16
LOG_user_0016_79,user_0016,API Integrations,19,2025-11-15
LOG_user_0016_80,user_0016,Dashboard,32,2025-08-13
LOG_user_0016_82,user_0016,User Management,10,2025-11-13
LOG_user_0016_83,user_0016,Export Reports,24,2025-09-17
LOG_user_0016_86,user_0016,User Management,46,2025-10-01
LOG_user_0016_88,user_0016,User Management,1,2025-08-25
LOG_user_0016_90,user_0016,API Integrations,26,2025-05-14
LOG_user_0016_92,user_0016,Dashboard,33,2025-08-13
LOG_user_0016_95,user_0016,User Management,53,2025-06-26
LOG_user_0016_96,user_0016,API Integrations,2,2025-08-24
LOG_user_0016_97,user_0016,User Management,4,2025-08-24
LOG_user_0016_98,user_0016,API Integrations,26,2025-08-26
LOG_user_0016_101,user_0016,API Integrations,45,2025-10-28
LOG_user_0016_102,user_0016,User Management,3,2025-11-21
LOG_user_0016_104,user_0016,Export Reports,49,2025-11-08
LOG_user_0016_105,user_0016,Export Reports,54,2025-10-01
LOG_user_0016_106,user_0016,User Management,38,2025-06-09
LOG_user_0016_109,user_0016,Dashboard,10,2025-08-14
LOG_user_0016_112,user_0016,Dashboard,56,2025-12-21
LOG_user_0016_113,user_0016,API Integrations,37,2025-06-21
LOG_user_0016_115,user_0016,Dashboard,22,2025-12-04
LOG_user_0016_116,user_0016,User Management,50,2025-11-11
LOG_user_0016_118,user_0016,User Management,34,2025-06-20
LOG_user_0016_119,user_0016,Export Reports,25,2025-10-17
LOG_user_0016_121,user_0016,User Management,9,2025-05-22
LOG_user_0017_0,user_0017,Dashboard,14,2025-11-04
LOG_user_0017_1,user_0017,Dashboard,15,2025-12-09
LOG_user_0017_2,user_0017,Dashboard,28,2025-06-10
LOG_user_0017_4,user_0017,API Integrations,24,2025-10-01
LOG_user_0017_5,user_0017,Export Reports,37,2025-09-16
LOG_user_0017_6,user_0017,User Management,14,2025-10-22
LOG_user_0017_7,user_0017,User Management,58,2025-11-07
LOG_user_0017_9,user_0017,User Management,6,2025-10-26
LOG_user_0017_10,user_0017,Dashboard,36,2025-07-04
LOG_user_0017_11,user_0017,Export Reports,16,2025-06-20
LOG_user_0017_14,user_0017,Dashboard,45,2025-09-02
LOG_user_0017_15,user_0017,User Management,18,2025-11-09
LOG_user_0017_17,user_0017,API Integrations,32,2025-12-10
LOG_user_0017_18,user_0017,User Management,59,2025-09-29
LOG_user_0017_19,user_0017,User Management,51,2025-10-25
LOG_user_0017_21,user_0017,Export Reports,12,2025-12-21
LOG_user_0017_23,user_0017,Export Reports,7,2025-08-24
LOG_user_0017_24,user_0017,User Management,15,2025-07-14
LOG_user_0017_25,user_0017,Dashboard,41,2025-07-12
LOG_user_0017_27,user_0017,Export Reports,5,2025-07-12
LOG_user_0017_28,user_0017,API Integrations,52,2025-09-15
LOG_user_0017_30,user_0017,User Management,59,2025-09-10
LOG_user_0017_31,user_0017,API Integrations,43,2025-12-21
LOG_user_0017_37,user_0017,Export Reports,54,2025-08-20
LOG_user_0017_38,user_0017,API Integrations,32,2025-12-05
LOG_user_0017_40,user_0017,API Integrations,5,2025-12-27
LOG_user_0017_41,user_0017,Dashboard,6,2025-12-16
LOG_user_0017_42,user_0017,Export Reports,2,2025-09-01
LOG_user_0017_45,user_0017,User Management,55,2025-08-26
LOG_user_0017_46,user_0017,User Management,44,2025-10-05
LOG_user_0017_48,user_0017,API Integrations,39,2025-09-02
LOG_user_0017_49,user_0017,User Management,11,2025-07-22
LOG_user_0017_50,user_0017,Export Reports,16,2025-07-22
LOG_user_0017_51,user_0017,User Management,46,2025-09-05
LOG_user_0017_52,user_0017,API Integrations,58,2025-12-08
LOG_user_0017_53,user_0017,Dashboard,17,2025-09-17
LOG_user_0017_54,user_0017,Dashboard,20,2025-12-09
LOG_user_0017_56,user_0017,Dashboard,48,2025-06-06
LOG_user_0017_57,user_0017,API Integrations,35,2025-11-06
LOG_user_0017_58,user_0017,API Integrations,44,2025-12-12
LOG_user_0017_59,user_0017,User Management,45,2025-12-19
LOG_user_0017_61,user_0017,API Integrations,4,2025-08-10
LOG_user_0017_64,user_0017,API Integrations,45,2025-09-08
LOG_user_0017_65,user_0017,Dashboard,13,2025-11-16
LOG_user_0018_1,user_0018,API Integrations,8,2025-12-17
LOG_user_0018_2,user_0018,Export Reports,48,2025-12-16
LOG_user_0018_4,user_0018,API Integrations,43,2025-11-30
LOG_user_0018_8,user_0018,User Management,19,2025-11-24
LOG_user_0018_9,user_0018,API Integrations,12,2025-12-13
LOG_user_0018_10,user_0018,Export Reports,42,2025-11-15
LOG_user_0018_12,user_0018,Export Reports,34,2025-11-15
LOG_user_0018_14,user_0018,User Management,6,2025-11-23
LOG_user_0018_22,user_0018,Export Reports,47,2025-12-26
LOG_user_0018_24,user_0018,API Integrations,39,2025-11-11
LOG_user_0018_34,user_0018,Dashboard,37,2025-12-25
LOG_user_0018_35,user_0018,Dashboard,24,2025-12-20
LOG_user_0018_37,user_0018,Dashboard,54,2025-11-17
LOG_user_0018_38,user_0018,Dashboard,52,2025-12-28
LOG_user_0018_40,user_0018,API Integrations,32,2025-11-08
LOG_user_0018_41,user_0018,API Integrations,46,2025-12-23
LOG_user_0018_43,user_0018,User Management,54,2025-11-15
LOG_user_0018_45,user_0018,Export Reports,28,2025-11-27
LOG_user_0018_47,user_0018,Export Reports,25,2025-12-31
LOG_user_0018_48,user_0018,Dashboard,19,2025-12-28
LOG_user_0019_0,user_0019,API Integrations,46,2025-10-29
LOG_user_0019_1,user_0019,API Integrations,38,2025-12-12
LOG_user_0019_2,user_0019,Dashboard,54,2025-10-31
LOG_user_0019_3,user_0019,User Management,23,2025-10-22
LOG_user_0019_4,user_0019,Export Reports,7,2025-12-12
LOG_user_0019_5,user_0019,Dashboard,18,2025-10-06
LOG_user_0019_6,user_0019,Export Reports,10,2025-10-25
LOG_user_0019_7,user_0019,API Integrations,48,2025-11-10
LOG_user_0019_8,user_0019,Export Reports,27,2025-11-03
LOG_user_0019_9,user_0019,Dashboard,1,2025-11-05
LOG_user_0019_10,user_0019,User Management,34,2025-11-06
LOG_user_0019_11,user_0019,Dashboard,4,2025-09-18
LOG_user_0019_12,user_0019,Export Reports,26,2025-10-27
LOG_user_0019_13,user_0019,Dashboard,7,2025-09-18
LOG_user_0019_14,user_0019,Dashboard,35,2025-11-03
LOG_user_0019_15,user_0019,Dashboard,24,2025-09-22
LOG_user_0019_16,user_0019,User Management,50,2025-12-06
LOG_user_0019_17,user_0019,API Integrations,32,2025-10-27
LOG_user_0019_18,user_0019,Dashboard,18,2025-12-01
LOG_user_0019_19,user_0019,User Management,29,2025-10-12
LOG_user_0019_20,user_0019,API Integrations,47,2025-09-30
LOG_user_0019_21,user_0019,API Integrations,4,2025-11-12
LOG_user_0019_22,user_0019,Dashboard,39,2025-10-21
LOG_user_0019_23,user_0019,Export Reports,26,2025-11-01
LOG_user_0019_24,user_0019,API Integrations,41,2025-11-01
LOG_user_0019_25,user_0019,Export Reports,30,2025-09-18
LOG_user_0019_26,user_0019,API Integrations,2,2025-10-06
LOG_user_0019_27,user_0019,Export Reports,36,2025-09-26
LOG_user_0019_28,user_0019,Export Reports,53,2025-10-02
LOG_user_0019_29,user_0019,Dashboard,1,2025-11-24
LOG_user_0019_30,user_0019,Export Reports,23,2025-11-11
LOG_user_0019_31,user_0019,Dashboard,6,2025-12-13
LOG_user_0019_32,user_0019,User Management,8,2025-11-23
LOG_user_0019_33,user_0019,Export Reports,19,2025-10-08
LOG_user_0020_4,user_0020,Export Reports,30,2025-12-21
LOG_user_0020_26,user_0020,User Management,59,2025-12-20
LOG_user_0020_31,user_0020,Export Reports,44,2025-12-31
LOG_user_0020_61,user_0020,User Management,47,2025-12-15
LOG_user_0020_67,user_0020,API Integrations,58,2025-12-17
LOG_user_0020_75,user_0020,Dashboard,3,2025-12-25
LOG_user_0020_76,user_0020,User Management,14,2025-12-18
LOG_user_0020_79,user_0020,API Integrations,38,2025-12-24
LOG_user_0020_83,user_0020,Export Reports,43,2025-12-10
LOG_user_0020_88,user_0020,Dashboard,17,2025-12-21
LOG_user_0020_96,user_0020,Export Reports,13,2025-12-27
LOG_user_0020_116,user_0020,User Management,24,2025-12-15
LOG_user_0020_139,user_0020,Export Reports,45,2025-12-23
LOG_user_0021_3,user_0021,API Integrations,52,2025-11-17
LOG_user_0021_7,user_0021,Export Reports,35,2025-11-26
LOG_user_0021_14,user_0021,User Management,48,2025-11-05
LOG_user_0021_16,user_0021,User Management,44,2025-12-05
LOG_user_0021_21,user_0021,Export Reports,23,2025-12-24
LOG_user_0022_0,user_0022,API Integrations,27,2025-10-21
LOG_user_0022_2,user_0022,API Integrations,47,2025-10-06
LOG_user_0022_3,user_0022,API Integrations,42,2025-12-25
LOG_user_0022_4,user_0022,Export Reports,48,2025-11-22
LOG_user_0022_7,user_0022,API Integrations,9,2025-11-21
LOG_user_0022_9,user_0022,Dashboard,31,2025-10-27
LOG_user_0022_10,user_0022,Export Reports,40,2025-07-31
LOG_user_0022_11,user_0022,Dashboard,13,2025-10-30
LOG_user_0022_14,user_0022,Dashboard,54,2025-12-05
LOG_user_0022_15,user_0022,User Management,17,2025-11-04
LOG_user_0022_16,user_0022,Dashboard,2,2025-08-07
LOG_user_0022_17,user_0022,Export Reports,50,2025-08-04
LOG_user_0022_19,user_0022,API Integrations,57,2025-11-21
LOG_user_0022_20,user_0022,Export Reports,45,2025-08-17
LOG_user_0022_21,user_0022,Export Reports,2,2025-09-23
LOG_user_0022_22,user_0022,API Integrations,55,2025-12-25
LOG_user_0022_25,user_0022,API Integrations,18,2025-12-09
LOG_user_0022_29,user_0022,Export Reports,1,2025-08-14
LOG_user_0022_30,user_0022,Dashboard,49,2025-12-10
LOG_user_0022_31,user_0022,API Integrations,34,2025-11-13
LOG_user_0022_36,user_0022,User Management,54,2025-08-04
LOG_user_0022_38,user_0022,Export Reports,19,2025-11-16
LOG_user_0022_42,user_0022,Dashboard,45,2025-08-13
LOG_user_0022_43,user_0022,Dashboard,58,2025-11-21
LOG_user_0022_44,user_0022,User Management,41,2025-09-18
LOG_user_0022_45,user_0022,API Integrations,39,2025-08-27
LOG_user_0022_47,user_0022,Export Reports,57,2025-07-20
LOG_user_0022_50,user_0022,User Management,9,2025-10-06
LOG_user_0022_51,user_0022,User Management,40,2025-07-25
LOG_user_0022_52,user_0022,Dashboard,9,2025-07-19
LOG_user_0022_53,user_0022,User Management,17,2025-12-11
LOG_user_0022_55,user_0022,API Integrations,57,2025-11-30
LOG_user_0022_57,user_0022,API Integrations,5,2025-09-17
LOG_user_0022_59,user_0022,Export Reports,47,2025-09-27
LOG_user_0022_61,user_0022,Dashboard,4,2025-10-11
LOG_user_0022_62,user_0022,Export Reports,31,2025-10-27
LOG_user_0022_63,user_0022,User Management,3,2025-10-23
LOG_user_0022_66,user_0022,Export Reports,53,2025-07-19
LOG_user_0022_68,user_0022,Dashboard,42,2025-10-17
LOG_user_0022_69,user_0022,User Management,13,2025-12-21
LOG_user_0022_71,user_0022,Export Reports,56,2025-08-16
LOG_user_0022_72,user_0022,User Management,7,2025-09-21
LOG_user_0022_73,user_0022,Export Reports,56,2025-11-17
LOG_user_0022_74,user_0022,API Integrations,39,2025-09-08
LOG_user_0022_78,user_0022,Dashboard,14,2025-12-08
LOG_user_0022_82,user_0022,API Integrations,50,2025-10-07
LOG_user_0022_87,user_0022,Dashboard,13,2025-11-17
LOG_user_0022_88,user_0022,API Integrations,28,2025-11-09
LOG_user_0022_89,user_0022,API Integrations,6,2025-10-24
LOG_user_0022_92,user_0022,Export Reports,11,2025-10-17
LOG_user_0023_1,user_0023,Dashboard,44,2025-10-18
LOG_user_0023_2,user_0023,API Integrations,14,2025-11-07
LOG_user_0023_4,user_0023,Export Reports,19,2025-10-10
LOG_user_0023_10,user_0023,Export Reports,28,2025-12-14
LOG_user_0023_11,user_0023,User Management,19,2025-12-22
LOG_user_0023_12,user_0023,Dashboard,45,2025-11-14
LOG_user_0023_13,user_0023,API Integrations,10,2025-10-10
LOG_user_0023_14,user_0023,User Management,25,2025-11-06
LOG_user_0023_15,user_0023,User Management,18,2025-10-09
LOG_user_0023_22,user_0023,API Integrations,51,2025-10-29
LOG_user_0023_24,user_0023,Export Reports,14,2025-12-17
LOG_user_0023_27,user_0023,Export Reports,56,2025-10-24
LOG_user_0024_0,user_0024,API Integrations,3,2025-07-14
LOG_user_0024_3,user_0024,API Integrations,27,2025-09-21
